codigoProducto,nombreProducto,tipoProducto,codigoEstablecimiento,nombreEstablecimiento,tipoEstablecimiento,disponible,fecha,periodicidad,nombreRegion,codigoRegion,nombreDistrito,codigoDistrito,codigoEstablecimientoSaa,tipoIngreso,fechaUltimoMovimiento,fechaDistribucion,mapa,id
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","418","H.D. - ALBERDI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","ALBERDI","002","12002227","ADQUISICION","","","false","11829108",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","681","HOSPITAL GENERAL PEDIÁTRICO ACOSTA ÑU","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","SAN LORENZO","014","11014972","DONACION","1444330374100","","false","11831797",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","331","FRAM","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","COLONIA FRAM","011","07011210","ADQUISICION","1428400245000","","false","11827265",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","1194","","","SI","1445911209000","DIARIA","","","LA COLMENA","","","ADQUISICION","1442247167000","","false","11834080",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1445336810200","","false","11827393",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1445500940800","","false","11832193",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","295","HOSPITAL DEL CANCER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002226","DONACION","1445859251700","","false","11826667",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1445104552200","","false","11833309",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","295","HOSPITAL DEL CANCER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002226","ADQUISICION","1441791182800","","false","11826668",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1445521961400","","false","11834765",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1444214540300","","false","11828581",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","676","HOSPITAL LOMA PYTA - MATERNO INFANTIL","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030210","ADQUISICION","1443095979000","","false","11831376",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1432308597300","","false","11827538",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1445179915100","","false","11831594",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","203","CENTRO DE EMERGENCIAS MEDICAS","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030218","ADQUISICION","1445370987800","","false","11824975",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1422747001314","","false","11832468",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","236","H.D.- LAMBARE","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","LAMBARE","007","11007205","ADQUISICION","1443538618600","","false","11825505",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1434029606000","","false","11832324",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445205930100","1442241023250","false","11825995",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","1426082961600","","false","11834605",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","509","CENTRO NACIONAL DEL QUEMADO","CENTRO ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030225","ADQUISICION","1433684436400","1433581340000","false","11830140",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","1068","H.D. BELLA VISTA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","AMAMBAY","13","BELLA VISTA","002","13002202","ADQUISICION","","","false","11833639",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","392","H.R- CAACUPÉ","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CORDILLERA","03","CAACUPE","001","03001101","ADQUISICION","1444451994600","","false","11828233",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","372","","","SI","1445911209000","DIARIA","","","TOMÁS ROMERO PEREIRA","","","ADQUISICION","1444306806500","","false","11827865",
"3391","LABETALOL (CLORHIDRATO)","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1445860078900","","false","11827704",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","1433407043900","","false","11833089",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1439306775200","","false","11825144",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1445874085100","","false","11834766",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1403170304400","","false","11828957",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","1330","SALTOS DEL GUAIRA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CANINDEYU","14","SALTOS DEL GUAIRA","001","14001101","ADQUISICION","","","false","11834606",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","418","H.D. - ALBERDI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","ALBERDI","002","12002227","ADQUISICION","1438345732200","","false","11829109",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","937","PEDRO JUAN CABALLERO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","AMAMBAY","13","PEDRO JUAN CABALLERO","001","13001101","ADQUISICION","1444060537000","","false","11832887",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1445862321300","1419414063100","false","11827086",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1418295792000","","false","11832194",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1444214127000","","false","11828582",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1417390201145","","false","11832469",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445387081400","1424078158120","false","11825774",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","1769","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","1445266885400","","false","11834956",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","31","H.D.- YUTY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","YUTY","010","06010208","ADQUISICION","1445857122300","","false","11824153",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1427887709400","","false","11834436",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","DONACION","1441751513000","","false","11827085",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","409","H.D.- CAAGUAZU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CAAGUAZU","002","05002201","ADQUISICION","1445854626100","","false","11828770",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","35","H.R.- CAAZAPA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAZAPA","06","CAAZAPA","001","06001101","ADQUISICION","1445869359000","","false","11824494",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","203","CENTRO DE EMERGENCIAS MEDICAS","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030218","ADQUISICION","1427906916300","","false","11824976",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445409723000","","false","11825996",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","392","H.R- CAACUPÉ","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CORDILLERA","03","CAACUPE","001","03001101","ADQUISICION","1444887950000","","false","11828234",
"3404","GENTAMICINA SULFATO","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1439192825400","","false","11827705",
"3405","IODOPOVIDONA","MEDICAMENTO","1353","H.D. -  CURUGUATY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CANINDEYU","14","VILLA SAN ISIDRO CURUGUATY","003","14003201","ADQUISICION","1435763259000","","false","11834767",
"3405","IODOPOVIDONA","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445859557100","","false","11826437",
"3405","IODOPOVIDONA","MEDICAMENTO","1190","H.D.- YBYCUI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","YBYCUI","016","09016220","ADQUISICION","1443638646100","","false","11833952",
"3405","IODOPOVIDONA","MEDICAMENTO","675","HOSPITAL DEL INDIGENA","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","LIMPIO","008","11008240","ADQUISICION","1438687758300","1437991710030","false","11831163",
"3405","IODOPOVIDONA","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1445327600600","1445326983000","false","11831595",
"3408","ALFAMETILDOPA","MEDICAMENTO","417","H.R.- PILAR","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","PILAR","001","12001101","ADQUISICION","1445599912000","","false","11828958",
"3408","ALFAMETILDOPA","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445860724800","","false","11834437",
"3408","ALFAMETILDOPA","MEDICAMENTO","510","H.D. - COLONIA INDEPENDENCIA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","GUAIRA","04","INDEPENDENCIA","007","04007203","ADQUISICION","1445445188000","","false","11830259",
"3408","ALFAMETILDOPA","MEDICAMENTO","865","H.D. - EUSEBIO AYALA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","EUSEBIO AYALA","007","03007203","ADQUISICION","1445429835100","","false","11832593",
"3408","ALFAMETILDOPA","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1444207829000","","false","11826196",
"3408","ALFAMETILDOPA","MEDICAMENTO","676","HOSPITAL LOMA PYTA - MATERNO INFANTIL","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030210","ADQUISICION","1445772587000","1442829288010","false","11831377",
"3408","ALFAMETILDOPA","MEDICAMENTO","34","H.D.- SAN ESTANISLAO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","SAN ESTANISLAO","008","02008201","ADQUISICION","1445868832100","","false","11824324",
"3408","ALFAMETILDOPA","MEDICAMENTO","1703","HOSPITAL SAN JORGE (CABALLERIA)","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030342","ADQUISICION","1445764342500","","false","11834886",
"3408","ALFAMETILDOPA","MEDICAMENTO","246","H.R. - LUQUE","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CENTRAL","11","LUQUE","009","11009225","ADQUISICION","1445879550200","1443792783060","false","11825775",
"3408","ALFAMETILDOPA","MEDICAMENTO","1769","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","1445871509300","","false","11834957",
"3408","ALFAMETILDOPA","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445550689000","","false","11829657",
"3408","ALFAMETILDOPA","MEDICAMENTO","677","HMI- SANTISIMA TRINIDAD","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030203","ADQUISICION","1445773475000","1445592833000","false","11831596",
"3408","ALFAMETILDOPA","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1445905790300","","false","11825145",
"3408","ALFAMETILDOPA","MEDICAMENTO","1226","H.D.- CARAPEGUA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","CARAPEGUA","005","09005215","ADQUISICION","1445863850000","","false","11834246",
"3408","ALFAMETILDOPA","MEDICAMENTO","57","H.D.- SAN JUAN NEPOMUCENO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","SAN JUAN NEPOMUCENO","007","06007206","ADQUISICION","1445505457000","","false","11824635",
"3408","ALFAMETILDOPA","MEDICAMENTO","844","H.D.-REPATRIACION","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","REPATRIACION","007","05007206","ADQUISICION","1444821076000","","false","11832195",
"3408","ALFAMETILDOPA","MEDICAMENTO","499","","","SI","1445911209000","DIARIA","","","SANTA RITA","","","ADQUISICION","1445854117000","","false","11829788",
"3408","ALFAMETILDOPA","MEDICAMENTO","985","H.D.- SAN IGNACIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SAN IGNACIO","003","08003202","ADQUISICION","1445344128200","","false","11833518",
"3408","ALFAMETILDOPA","MEDICAMENTO","274","H.D.- VILLA ELISA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","VILLA ELISA","015","11015228","ADQUISICION","1445905014700","","false","11826438",
"3408","ALFAMETILDOPA","MEDICAMENTO","983","H.D. SANTA ROSA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","MISIONES","08","SANTA ROSA","007","08007203","ADQUISICION","1444909053100","","false","11833090",
"3408","ALFAMETILDOPA","MEDICAMENTO","337","HOHENAU CENTRO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","ITAPUA","07","HOHENAU","014","07014311","ADQUISICION","1445855909000","","false","11827394",
"3408","ALFAMETILDOPA","MEDICAMENTO","1190","H.D.- YBYCUI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","YBYCUI","016","09016220","ADQUISICION","1445870604000","","false","11833953",
"3408","ALFAMETILDOPA","MEDICAMENTO","387","H.R.- PARAGUARI","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","PARAGUARI","09","PARAGUARI","001","09001101","ADQUISICION","1445870648000","","false","11828050",
"3408","ALFAMETILDOPA","MEDICAMENTO","846","H.D.- YHU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","YHU","011","05011208","ADQUISICION","1433115000432","","false","11832470",
"3408","ALFAMETILDOPA","MEDICAMENTO","224","H.D. - ITA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ITA","005","11005221","ADQUISICION","1445872471000","","false","11825300",
"3408","ALFAMETILDOPA","MEDICAMENTO","1183","H.D.- QUIINDY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","QUIINDY","010","09010218","ADQUISICION","1445867596100","","false","11833800",
"3408","ALFAMETILDOPA","MEDICAMENTO","418","H.D. - ALBERDI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ÑEEMBUCU","12","ALBERDI","002","12002227","ADQUISICION","1441048921100","","false","11829110",
"3408","ALFAMETILDOPA","MEDICAMENTO","984","H.R. - SAN JUAN BAUTISTA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","MISIONES","08","SAN JUAN BAUTISTA","001","08001101","ADQUISICION","1445591119900","","false","11833310",
"3408","ALFAMETILDOPA","MEDICAMENTO","512","","","SI","1445911209000","DIARIA","","","VILLARRICA","","","ADQUISICION","1445878945100","","false","11830467",
"3408","ALFAMETILDOPA","MEDICAMENTO","1194","","","SI","1445911209000","DIARIA","","","LA COLMENA","","","ADQUISICION","1445857608000","","false","11834081",
"3408","ALFAMETILDOPA","MEDICAMENTO","674","SANATORIO JUAN MAX BOETTNER","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030213","ADQUISICION","1445603687000","","false","11831011",
"3408","ALFAMETILDOPA","MEDICAMENTO","866","H.D. - ALTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","ALTOS","002","03002211","ADQUISICION","1445589383100","","false","11832719",
"3408","ALFAMETILDOPA","MEDICAMENTO","319","CARMEN DEL PARANA","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","CARMEN DEL PARANA","007","07007202","ADQUISICION","1445618753000","","false","11826812",
"3408","ALFAMETILDOPA","MEDICAMENTO","937","PEDRO JUAN CABALLERO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","AMAMBAY","13","PEDRO JUAN CABALLERO","001","13001101","ADQUISICION","1445865601100","","false","11832888",
"3408","ALFAMETILDOPA","MEDICAMENTO","396","H.R. CORONEL OVIEDO","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CORONEL  OVIEDO","001","05001101","ADQUISICION","1444204293800","","false","11828583",
"3408","ALFAMETILDOPA","MEDICAMENTO","817","H.D. - TOBATI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","TOBATI","018","03018209","ADQUISICION","1445352851000","","false","11831939",
"3408","ALFAMETILDOPA","MEDICAMENTO","675","HOSPITAL DEL INDIGENA","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","LIMPIO","008","11008240","ADQUISICION","1435663635300","","false","11831164",
"3408","ALFAMETILDOPA","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1444825171100","","false","11832325",
"3408","ALFAMETILDOPA","MEDICAMENTO","325","HOSPITAL NACIONAL","HOSPITAL ESPECIALIZADO","SI","1445911209000","DIARIA","CENTRAL","11","ITAUGUA","006","11006245","ADQUISICION","1445885282000","1445597888030","false","11827087",
"3408","ALFAMETILDOPA","MEDICAMENTO","823","ARROYOS Y ESTEROS","CENTRO DE SALUD","SI","1445911209000","DIARIA","CORDILLERA","03","ARROYOS Y ESTEROS","003","03003201","ADQUISICION","1445877678000","","false","11832057",
"3408","ALFAMETILDOPA","MEDICAMENTO","94","H.D. - GRAL. AQUINO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","GRAL. AQUINO - SPS","022","02022204","ADQUISICION","1445267751000","","false","11824793",
"3408","ALFAMETILDOPA","MEDICAMENTO","1068","H.D. BELLA VISTA","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","AMAMBAY","13","BELLA VISTA","002","13002202","ADQUISICION","1444985014000","","false","11833640",
"3408","ALFAMETILDOPA","MEDICAMENTO","394","H.D.- MINGA GUAZÚ","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","MINGA GUAZU","011","10011201","ADQUISICION","1445756848000","","false","11828380",
"3408","ALFAMETILDOPA","MEDICAMENTO","495","","","SI","1445911209000","DIARIA","","","CIUDAD DEL ESTE","","","ADQUISICION","","","false","11829304",
"3408","ALFAMETILDOPA","MEDICAMENTO","507","HMI- SAN PABLO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CAPITAL","18","ASUNCION","030","18030204","ADQUISICION","1445909683100","1445432127040","false","11829998",
"3408","ALFAMETILDOPA","MEDICAMENTO","331","FRAM","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","COLONIA FRAM","011","07011210","ADQUISICION","1444646053000","","false","11827266",
"3408","ALFAMETILDOPA","MEDICAMENTO","409","H.D.- CAAGUAZU","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","CAAGUAZU","002","05002201","ADQUISICION","1442316155000","","false","11828771",
"3408","ALFAMETILDOPA","MEDICAMENTO","236","H.D.- LAMBARE","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","LAMBARE","007","11007205","ADQUISICION","1441023883300","","false","11825506",
"3408","ALFAMETILDOPA","MEDICAMENTO","496","H.D. - HERNANDARIAS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ALTO PARANA","10","HERNANDARIAS","005","10005202","ADQUISICION","1445859786000","","false","11829488",
"3408","ALFAMETILDOPA","MEDICAMENTO","35","H.R.- CAAZAPA","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CAAZAPA","06","CAAZAPA","001","06001101","ADQUISICION","1445354447000","","false","11824495",
"3408","ALFAMETILDOPA","MEDICAMENTO","345","H.D. - NATALIO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","ITAPUA","07","NATALIO","010","07010207","ADQUISICION","1440148472300","","false","11827539",
"3408","ALFAMETILDOPA","MEDICAMENTO","358","SAN PEDRO DEL PARANÁ","CENTRO DE SALUD","SI","1445911209000","DIARIA","ITAPUA","07","SAN PEDRO DEL PARANA","020","07020206","ADQUISICION","1445866350300","","false","11827706",
"3408","ALFAMETILDOPA","MEDICAMENTO","392","H.R- CAACUPÉ","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CORDILLERA","03","CAACUPE","001","03001101","ADQUISICION","1445799873000","","false","11828235",
"3408","ALFAMETILDOPA","MEDICAMENTO","31","H.D.- YUTY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAZAPA","06","YUTY","010","06010208","ADQUISICION","1445503234000","","false","11824154",
"3408","ALFAMETILDOPA","MEDICAMENTO","253","HMI - M. R. ALONSO","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","MARIANO ROQUE ALONSO","010","11010236","ADQUISICION","1445214259000","","false","11825997",
"3408","ALFAMETILDOPA","MEDICAMENTO","372","","","SI","1445911209000","DIARIA","","","TOMÁS ROMERO PEREIRA","","","ADQUISICION","1445599766000","","false","11827866",
"3409","ATROPINA SULFATO","MEDICAMENTO","817","H.D. - TOBATI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CORDILLERA","03","TOBATI","018","03018209","ADQUISICION","","","false","11831940",
"3409","ATROPINA SULFATO","MEDICAMENTO","498","","","SI","1445911209000","DIARIA","","","PRESIDENTE FRANCO","","","ADQUISICION","1445855301000","","false","11829658",
"3409","ATROPINA SULFATO","MEDICAMENTO","1190","H.D.- YBYCUI","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","PARAGUARI","09","YBYCUI","016","09016220","ADQUISICION","1441293339100","","false","11833954",
"3409","ATROPINA SULFATO","MEDICAMENTO","260","H.D. - ÑEMBY","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CENTRAL","11","ÑEMBY","012","11012237","ADQUISICION","1445863341000","","false","11826197",
"3409","ATROPINA SULFATO","MEDICAMENTO","845","H.D.- DR. JUAN MANUEL FRUTOS","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","CAAGUAZU","05","JUAN MANUEL  FRUTOS","006","05006205","ADQUISICION","1445239767600","","false","11832326",
"3409","ATROPINA SULFATO","MEDICAMENTO","34","H.D.- SAN ESTANISLAO","HOSPITAL DISTRITAL","SI","1445911209000","DIARIA","SAN PEDRO SUR","02","SAN ESTANISLAO","008","02008201","ADQUISICION","1445857531000","","false","11824325",
"3409","ATROPINA SULFATO","MEDICAMENTO","1311","H.R. - CONCEPCIÓN","HOSPITAL REGIONAL","SI","1445911209000","DIARIA","CONCEPCION","01","CONCEPCION","001","01001101","ADQUISICION","1445422433100","","false","11834438",
"3409","ATROPINA SULFATO","MEDICAMENTO","205","HMI - CAPIATA","HOSPITAL MATERNO INFANTIL","SI","1445911209000","DIARIA","CENTRAL","11","CAPIATA","002","11002222","ADQUISICION","1445768997800","","false","11825146",
